NODE ttdabt receives from fiber(node,type): 78(ttdr,positive) 
NODE srka-dsba receives from fiber(node,type): 78(cpxr,positive) 
NODE slt receives from fiber(node,type): 78(cpxr,positive) 
NODE sbma-yaiw receives from fiber(node,type): 78(cpxr,positive) 
NODE ppid receives from fiber(node,type): 78(cpxr,positive) 
NODE phoh receives from fiber(node,type): 78(phob,positive) 
NODE phoe receives from fiber(node,type): 78(phob,positive) 
NODE phob receives from fiber(node,type): 78(phob,positive) 
NODE phoa-psif receives from fiber(node,type): 78(phob,positive) 
NODE phncde_1e_2fghijklmnop receives from fiber(node,type): 78(phob,positive) 
NODE mipa receives from fiber(node,type): 78(phob,positive) 
NODE lrha receives from fiber(node,type): 78(lrha,positive) 
NODE ldtd receives from fiber(node,type): 78(cpxr,positive) 
NODE ldtc receives from fiber(node,type): 78(cpxr,positive) 
NODE gudpxd receives from fiber(node,type): 78(cdar,positive) 
NODE gard receives from fiber(node,type): 78(cdar,positive) 
NODE ftnb receives from fiber(node,type): 78(cpxr,positive) 
NODE fadr receives from fiber(node,type): 78(fadr,positive) 
NODE fabi receives from fiber(node,type): 78(fadr,positive) 
NODE cpxr receives from fiber(node,type): 78(cpxr,positive) 
NODE cpxpq receives from fiber(node,type): 78(cpxr,positive) 
NODE cdar receives from fiber(node,type): 78(cdar,positive) 
NODE baca receives from fiber(node,type): 78(cpxr,positive) 
NODE amn receives from fiber(node,type): 78(phob,positive) 
NODE accd receives from fiber(node,type): 78(fadr,positive) 
NODE acca receives from fiber(node,type): 78(fadr,positive) 

INSIDE FIBER 79 WITH SIZE 9:
NODE cra receives from fiber(node,type): 78(phob,negative) 
NODE efeu_1u_2 receives from fiber(node,type): 78(cpxr,negative) 
NODE fadm receives from fiber(node,type): 78(fadr,negative) 
NODE motab-cheaw receives from fiber(node,type): 78(cpxr,negative) 
NODE pitb receives from fiber(node,type): 78(phob,negative) 
NODE psd-mscm receives from fiber(node,type): 78(cpxr,negative) 
NODE sbcdc receives from fiber(node,type): 78(phob,negative) 
NODE tsr receives from fiber(node,type): 78(cpxr,negative) 
NODE ung receives from fiber(node,type): 78(cpxr,negative) 

INSIDE FIBER 80 WITH SIZE 2:
NODE pepd receives from fiber(node,type): 427(csgd,negative) 
NODE yhbts receives from fiber(node,type): 427(csgd,negative) 

INSIDE FIBER 82 WITH SIZE 4:
NODE asnb receives from fiber(node,type): 440(gadx,positive) 
NODE clppx-lon receives from fiber(node,type): 440(gadx,positive) 
NODE glsa-ybat receives from fiber(node,type): 440(gadx,positive) 
NODE uspe receives from fiber(node,type): 440(gadx,positive) 

INSIDE FIBER 85 WITH SIZE 3:
NODE ynce receives from fiber(node,type): 449(mara,positive) 
NODE mlafedcb receives from fiber(node,type): 449(mara,positive) 
NODE decr receives from fiber(node,type): 449(mara,positive) 

INSIDE FIBER 86 WITH SIZE 2:
NODE arae-ygea receives from fiber(node,type): 239(crp,positive) 280(arac,positive) 
NODE arafgh receives from fiber(node,type): 239(crp,positive) 280(arac,positive) 

INSIDE FIBER 92 WITH SIZE 3:
NODE zrar receives from fiber(node,type): 92(zrar,positive) 239(crp,positive) 
NODE fucr receives from fiber(node,type): 92(fucr,positive) 239(crp,positive) 
NODE fucao receives from fiber(node,type): 92(fucr,positive) 239(crp,positive) 

INSIDE FIBER 93 WITH SIZE 2:
NODE spy receives from fiber(node,type): 78(cpxr,positive) 93(baer,positive) 
NODE baer receives from fiber(node,type): 78(cpxr,positive) 93(baer,positive) 

INSIDE FIBER 96 WITH SIZE 4:
NODE fiu receives from fiber(node,type): 146(fur,negative) 239(crp,positive) 
NODE fepa-entd receives from fiber(node,type): 146(fur,negative) 239(crp,positive) 
NODE entcebah receives from fiber(node,type): 146(fur,negative) 239(crp,positive) 
NODE cira receives from fiber(node,type): 146(fur,negative) 239(crp,positive) 

INSIDE FIBER 97 WITH SIZE 2:
NODE yhfa receives from fiber(node,type): 239(crp,negative) 239(crp,positive) 
NODE mana receives from fiber(node,type): 239(crp,negative) 239(crp,positive) 

INSIDE FIBER 100 WITH SIZE 13:
