832	636	positive
832	376	positive
832	79	negative
329	344	negative
537	226	positive
599	13	negative
158	745	positive
158	691	negative
158	842	positive
158	447	negative
158	179	positive
158	158	positive
158	158	dual
158	96	positive
744	215	negative
744	868	negative
744	764	negative
744	233	negative
744	550	negative
744	561	negative
744	570	negative
744	64	negative
744	568	negative
744	744	negative
744	20	negative
744	778	negative
744	493	negative
744	752	negative
744	173	negative
744	676	negative
744	359	negative
744	123	negative
744	650	negative
744	780	negative
744	326	negative
744	872	negative
744	338	negative
744	515	negative
744	416	negative
744	217	negative
744	413	negative
744	24	negative
744	663	negative
744	299	negative
744	121	negative
858	858	dual
858	858	negative
154	623	positive
154	158	positive
154	154	positive
655	5	negative
655	667	negative
655	439	negative
655	670	positive
655	501	positive
655	422	negative
655	700	positive
655	474	negative
655	665	positive
655	623	positive
655	396	positive
655	89	positive
655	255	negative
655	371	positive
655	371	negative
655	47	negative
655	788	positive
655	425	negative
655	384	negative
655	378	negative
655	655	negative
655	432	positive
655	607	negative
655	300	positive
655	748	negative
655	148	negative
655	119	negative
655	362	positive
655	362	negative
655	388	negative
655	642	negative
655	541	negative
655	451	negative
655	72	negative
655	485	negative
655	265	negative
655	673	negative
655	114	negative
655	263	positive
655	263	negative
655	430	positive
655	535	negative
655	522	positive
655	512	positive
655	715	positive
867	581	negative
867	867	negative
597	846	positive
597	597	negative
272	272	negative
272	169	negative
300	15	positive
300	365	positive
300	631	positive
300	605	positive
300	587	positive
742	401	positive
742	533	positive
742	609	positive
742	719	positive
742	137	positive
742	162	positive
742	857	positive
742	293	positive
742	255	negative
742	318	positive
742	742	positive
742	25	positive
742	748	positive
742	735	positive
742	46	positive
742	268	positive
742	6	positive
742	228	negative
742	853	positive
742	546	positive
742	307	negative
742	174	negative
742	765	positive
742	82	positive
742	782	positive
742	674	positive
742	503	positive
742	754	positive
25	742	negative
25	25	negative
199	855	positive
199	767	positive
199	81	negative
199	150	negative
812	812	negative
341	509	negative
341	864	positive
625	820	positive
625	820	dual
625	820	negative
625	625	positive
625	625	negative
527	784	negative
527	146	negative
527	795	negative
527	669	negative
527	510	negative
527	45	negative
527	66	negative
527	59	negative
527	661	negative
527	688	negative
688	477	positive
688	477	dual
688	635	positive
688	45	positive
688	821	positive
688	688	negative
513	694	positive
400	300	negative
400	115	negative
400	400	negative
400	261	negative
400	544	negative
102	691	positive
102	699	positive
102	838	positive
102	517	positive
562	191	negative
562	562	negative
253	314	negative
253	578	negative
253	516	positive
253	166	negative
83	693	negative
83	554	negative
83	489	positive
83	386	positive
83	518	negative
83	260	positive
83	119	negative
43	533	negative
43	43	negative
43	95	negative
687	699	negative
687	484	negative
687	687	negative
687	360	negative
271	271	negative
628	295	negative
628	628	dual
490	230	negative
490	404	positive
490	156	positive
490	803	negative
490	89	negative
490	490	negative
490	508	positive
490	263	negative
490	531	positive
55	168	negative
55	783	negative
55	768	negative
478	237	negative
478	569	negative
478	480	negative
478	550	negative
478	627	positive
478	133	negative
478	772	positive
478	772	negative
478	115	negative
478	478	negative
478	706	negative
478	727	negative
478	544	negative
478	313	negative
478	109	negative
866	627	positive
866	139	negative
866	727	negative
866	720	negative
260	269	positive
260	5	negative
260	405	negative
260	464	negative
260	766	negative
260	212	positive
260	721	negative
260	675	negative
260	554	negative
260	705	negative
260	680	negative
260	56	positive
260	236	negative
260	476	negative
260	293	positive
260	452	negative
260	594	negative
260	218	positive
260	116	positive
260	14	positive
260	651	negative
260	869	positive
260	543	negative
260	849	positive
260	849	dual
260	849	negative
260	507	positive
260	579	negative
260	703	negative
260	630	negative
260	109	positive
260	861	negative
260	567	positive
260	80	negative
260	840	positive
29	680	positive
29	56	negative
29	293	positive
29	452	negative
29	869	positive
29	543	negative
29	849	positive
29	109	negative
29	861	negative
29	567	positive
29	840	positive
833	833	negative
304	304	positive
304	362	positive
304	250	positive
651	651	negative
426	426	negative
426	39	negative
496	496	negative
496	543	positive
207	466	negative
207	595	negative
207	837	negative
412	361	negative
