source target
HAP4 ATP1
SIN4 ATP1
SKN7 ATP1
SIN4 YNL236W
YAP6 YDR259C
BUR6 YER159C
FKH1 YIL131C
RFX1 YLR176C
SUA7 YPR086W
YAP1 YML007W
BUR6 ECM21
GCN5 ECM21
MSN2 ECM21
RFX1 ECM21
SUA7 ECM21
FKH1 SFT2
GCN4 SFT2
MED6 SFT2
REB1 SFT2
STP1 SFT2
SUA7 SFT2
GCN4 RTG3
PHO2 RTG3
REB1 RTG3
RTG3 RTG3
TFC7 RTG3
YAP5 RTG3
FHL1 SEA4
RSF2 SEA4
STP1 SEA4
TFC7 SEA4
YAP6 SEA4
ABF1 PKC1
GCN5 PKC1
REB1 PKC1
SPT10 PKC1
INO4 SRO77
SFP1 SRO77
SPT10 SRO77
RFX1 MIX23
SIN4 MIX23
SPT10 MIX23
XBP1 MIX23
MED4 PAU9
SPN1 PAU9
YAP1 PAU9
GCN4 YEL009C
CDC73 YLR418C
CST6 YIL036W
HSF1 YGL073W
MSN2 YMR037C
SIN4 YNL236W
SWI4 YER111C
TUP1 YCR084C
YAP6 YDR259C
SFP1 YLR403W
SIN4 YNL236W
CAD1 YDR423C
CDC73 YLR418C
CST6 YIL036W
SIN4 YNL236W
SPT3 YDR392W
SUA7 NTH2
TYE7 NTH2
MED4 RER2
PAF1 RER2
REB1 RER2
SFP1 RER2
SUA7 RER2
MED2 COQ1
REB1 COQ1
SUA7 COQ1
CAD1 GPI18
XBP1 GPI18
AFT1 RCR1
AFT2 RCR1
CRZ1 RCR1
CST6 RCR1
DAL81 RCR1
GCN5 RCR1
GCR1 RCR1
NRG1 RCR1
OAF1 RCR1
REB1 RCR1
RSF2 RCR1
RTG3 RCR1
SFP1 RCR1
SIN4 RCR1
SPT10 RCR1
SPT20 RCR1
STP1 RCR1
SUM1 RCR1
SWI4 RCR1
TUP1 RCR1
CST6 UGA2
HCM1 UGA2
OPI1 UGA2
RPH1 UGA2
SIN3 UGA2
SUA7 UGA2
DAL82 DSF2
MED2 DSF2
MET32 DSF2
MET4 DSF2
SFP1 DSF2
UGA3 DSF2
CIN5 FLR1
RFX1 FLR1
SFP1 FLR1
YAP1 FLR1
YAP5 FLR1
YRR1 FLR1
YRR1 FLR1
YRR1 FLR1
YRR1 FLR1
CST6 HHF1
FKH2 HHF1
GCR1 HHF1
HSF1 HHF1
PIP2 HHF1
RFX1 HHF1
SIN4 HHF1
SPT10 HHF1
STP1 HHF1
THI2 HHF1
TYE7 HHF1
XBP1 HHF1
YAP6 HHF1
BAS1 HHT1
BUR6 HHT1
CST6 HHT1
FKH2 HHT1
GCR1 HHT1
HSF1 HHT1
NGG1 HHT1
OAF1 HHT1
SIN3 HHT1
SOK2 HHT1
SPT10 HHT1
SPT20 HHT1
STP1 HHT1
STP1 HHT1
XBP1 HHT1
YAP6 HHT1
GCR1 IPP1
MET32 IPP1
MET4 IPP1
RFX1 IPP1
YAP1 IPP1
YAP6 IPP1
GCN4 YEL009C
SPT10 YJL127C
BAS1 YKR099W
CST6 YIL036W
GCR1 YPL075W
HFI1 YPL254W
HSF1 YGL073W
RAP1 YNL216W
REB1 YBR049C
SIN4 YNL236W
SPT10 YJL127C
SPT20 YOL148C
SPT3 YDR392W
TEC1 YBR083W
TUP1 YCR084C
TYE7 YOR344C
YAP1 YML007W
ABF1 YKL112W
BAS1 YKR099W
CHA4 YLR098C
HFI1 YPL254W
HFI1 YPL254W
SPT10 YJL127C
SPT20 YOL148C
TUP1 YCR084C
XBP1 YIL101C
YAP1 YML007W
SPT10 YJL127C
STP1 YDR463W
SUA7 YPR086W
XBP1 GRX7
CST6 MNN2
FKH1 MNN2
GCR1 MNN2
SIN4 MNN2
YAP6 MNN2
MED2 YDL005C
REB1 KAP104
SUM1 KAP104
GAL4 GAL7
NRG1 GAL7
XBP1 GAL7
YAP5 GAL7
GAL4 GAL10
MET32 GAL10
MET4 GAL10
RGR1 GAL10
SPT10 GAL10
XBP1 GAL10
GAL4 GAL1
MET32 GAL1
MET4 GAL1
SPT10 GAL1
CYC8 FUR4
RFX1 FUR4
SFP1 FUR4
SPT10 FUR4
UGA3 FUR4
MET32 POA1
MET4 POA1
MED4 CHS3
SPT10 CHS3
STE12 CHS3
UGA3 CHS3
XBP1 CHS3
YAP6 CHS3
GCN5 SCO2
MED2 SCO2
MSN2 SCO2
STE12 SCO2
STP1 SCO2
TFC7 SCO2
GCN5 OLA1
GCR1 OLA1
HSF1 OLA1
MSN2 OLA1
NCB2 OLA1
RAP1 OLA1
SFP1 OLA1
SFP1 OLA1
SUA7 OLA1
XBP1 OLA1
YAP6 OLA1
YAP6 OLA1
CYC8 ETR1
GCN5 ETR1
MED4 ETR1
REB1 ETR1
SPT10 ETR1
SPT8 ETR1
STP1 ETR1
SUA7 ETR1
YAP1 ETR1
HSF1 YPK3
STP1 YPK3
ABF1 CDS1
FKH1 CDS1
INO2 CDS1
INO4 CDS1
MED2 CDS1
MED4 CDS1
SFP1 CDS1
XBP1 CDS1
YAP1 CDS1
ABF1 RKM3
FKH1 RKM3
INO2 RKM3
INO4 RKM3
RPD3 RKM3
RSF2 RKM3
CST6 RPL4A
GCR1 RPL4A
HSF1 RPL4A
RAP1 RPL4A
RFX1 RPL4A
SFP1 RPL4A
SFP1 RPL4A
SIN3 RPL4A
SIN4 RPL4A
SPT10 RPL4A
SPT20 RPL4A
SPT3 RPL4A
YAP5 RPL4A
YAP5 YIR018W
LEU3 EDS1
MED4 EDS1
RAP1 EDS1
RGR1 EDS1
SFP1 EDS1
SPT10 EDS1
SPT2 EDS1
SUA7 EDS1
YAP5 EDS1
REB1 HMT1
SFP1 HMT1
SPT20 HMT1
SRB5 HMT1
XBP1 HMT1
GCN5 PDX3
MED4 PDX3
RPD3 PDX3
TFC7 PDX3
YAP6 PDX3
GCN5 CSG2
RSF2 CSG2
XBP1 CSG2
FKH2 SCO1
MED6 SCO1
REB1 SCO1
SPT3 SCO1
CYC8 CHS2
FKH2 CHS2
UGA3 CHS2
CBF1 ATP3
GCR1 ATP3
HAP4 ATP3
SIN4 ATP3
TYE7 ATP3
UGA3 ATP3
XBP1 ATP3
ARR1 FIG1
MOT3 FIG1
SFP1 FIG1
SKN7 FIG1
SPT10 FIG1
STE12 FIG1
PAF1 CST26
YAP5 CST26
GCN4 QDR3
SFP1 QDR3
STP1 QDR3
STP1 QDR3
MED2 TCM62
PHO2 TCM62
STE12 TCM62
DAL82 GIP1
HIR2 GIP1
SPT10 GIP1
STP1 GIP1
SUM1 GIP1
MED2 ZTA1
SPT10 ZTA1
SPT3 ZTA1
SUA7 ZTA1
UME6 ZTA1
BUR6 FMP23
MED2 FMP23
RAP1 FMP23
RPD3 FMP23
SFP1 FMP23
SPT10 FMP23
SPT3 FMP23
SUA7 FMP23
SWI5 FMP23
UME6 FMP23
FHL1 RPS11B
GCR1 RPS11B
IFH1 RPS11B
MED2 RPS11B
PHO2 RPS11B
RAP1 RPS11B
REB1 RPS11B
SFP1 RPS11B
SFP1 RPS11B
SFP1 RPS11B
SWI5 RPS11B
UGA3 RPS11B
XBP1 RPS11B
YAP1 RPS11B
YAP5 RPS11B
YAP6 RPS11B
ZAP1 RPS11B
CBF1 REB1
CYC8 REB1
HFI1 REB1
MED2 REB1
RPN4 REB1
SPT3 REB1
SPT7 REB1
SUA7 REB1
MET32 REG2
MIG1 REG2
SPT6 REG2
STP1 REG2
XBP1 REG2
GCN4 YEL009C
AFT1 RFS1
BUR6 RFS1
GCR1 RFS1
MED2 RFS1
MED6 RFS1
RAP1 RFS1
SFP1 RFS1
SPN1 RFS1
SPT3 RFS1
SPT6 RFS1
SUA7 RFS1
YAP6 RFS1
CIN5 YOR028C
FKH2 YNL068C
SFP1 YLR403W
SKN7 YHR206W
SMP1 YBR182C
TFC7 YOR110W
ARG80 YRO2
CIN5 YRO2
CST6 YRO2
CUP2 YRO2
FKH2 YRO2
FLO8 YRO2
GAT3 YRO2
GCN5 YRO2
GCR1 YRO2
GCR2 YRO2
HAA1 YRO2
HFI1 YRO2
HIR1 YRO2
HSF1 YRO2
MAC1 YRO2
MBF1 YRO2
MIG3 YRO2
RGM1 YRO2
RPN4 YRO2
SKN7 YRO2
SPT2 YRO2
SPT20 YRO2
SWI4 YRO2
TFC7 YRO2
WTM2 YRO2
YOX1 YRO2
MED2 PRP6
SFP1 PRP6
SPT10 PRP6
AFT1 YGL071W
CST6 YIL036W
SFP1 YLR403W
REB1 MNC1
RGR1 MNC1
SFP1 MNC1
XBP1 MUM2
YAP5 MUM2
YAP6 MUM2
GCN5 UBP14
MED2 UBP14
BUR6 TSC3
UME6 TSC3
YAP1 TSC3
YAP5 TSC3
NHP6A AKL1
SUA7 AKL1
YAP6 AKL1
MED2 ORC2
RAP1 ORC2
SPT10 ORC2
STE12 ORC2
YAP5 ORC2
FKH1 TRM7
SFP1 TRM7
XBP1 TRM7
YAP5 TRM7
GAL11 YOL051W
RPD3 YNL330C
SFP1 YLR403W
YAP6 YDR259C
SFP1 YLR403W
TFC7 YOR110W
YAP6 YDR259C
BUR6 ECM2
RAP1 ECM2
REB1 ECM2
RSF2 ECM2
BUR6 NRG2
FHL1 NRG2
FKH2 NRG2
MED2 NRG2
MED4 NRG2
MET32 NRG2
NRG1 NRG2
RPD3 NRG2
SFP1 NRG2
SFP1 NRG2
SIN4 NRG2
SKN7 NRG2
SPT3 NRG2
STE12 NRG2
STP1 NRG2
SWI5 NRG2
YAP1 NRG2
YAP5 NRG2
ZAP1 NRG2
ZAP1 NRG2
ZAP1 NRG2
ZAP1 NRG2
CST6 TIP1
CYC8 TIP1
GCR1 TIP1
HSF1 TIP1
HSF1 TIP1
IFH1 TIP1
PHD1 TIP1
PHO4 TIP1
RAP1 TIP1
RGR1 TIP1
SFP1 TIP1
SIN3 TIP1
SIN4 TIP1
SRB2 TIP1
STP2 TIP1
SUA7 TIP1
SWI4 TIP1
UME6 TIP1
ASH1 BAP2
CST6 BAP2
FHL1 BAP2
FKH2 BAP2
GCN4 BAP2
HFI1 BAP2
HFI1 BAP2
HSF1 BAP2
LEU3 BAP2
LEU3 BAP2
MED2 BAP2
MSN2 BAP2
RGR1 BAP2
SIN4 BAP2
SPT20 BAP2
SPT20 BAP2
SPT3 BAP2
SPT7 BAP2
SRB5 BAP2
STP1 BAP2
TUP1 BAP2
TUP1 BAP2
UGA3 BAP2
UME6 BAP2
YAP1 BAP2
ABF1 TAT1
CST6 TAT1
GCN5 TAT1
HFI1 TAT1
RFX1 TAT1
SIN4 TAT1
SPT20 TAT1
SPT3 TAT1
STP1 TAT1
TUP1 TAT1
FHL1 ALG14
GCN5 ALG14
HFI1 ALG14
REB1 ALG14
RGR1 ALG14
SFP1 ALG14
SPT10 ALG14
SPT3 ALG14
SPT6 ALG14
SRB5 ALG14
STE12 ALG14
SWI4 ALG14
SWI5 ALG14
TEC1 ALG14
ZAP1 ALG14
HFI1 YPL254W
NHP6A YPR052C
RGR1 YLR071C
SPN1 YPR133C
SPT3 YDR392W
SPT6 YGR116W
SRB5 YGR104C
STP1 YDR463W
SWI4 YER111C
YAP6 YDR259C
SPT6 YGR116W
SRB5 YGR104C
SUA7 YPR086W
TFC7 YOR110W
XBP1 YIL101C
YAP6 YDR259C
BUR6 HSP26
CIN5 HSP26
CST6 HSP26
CYC8 HSP26
FKH2 HSP26
GCN4 HSP26
GCN5 HSP26
HCM1 HSP26
HSF1 HSP26
HSF1 HSP26
IFH1 HSP26
MED2 HSP26
MED4 HSP26
MET32 HSP26
MET4 HSP26
MSN2 HSP26
MSN4 HSP26
NCB2 HSP26
NHP6A HSP26
PHO2 HSP26
RAP1 HSP26
REB1 HSP26
SFP1 HSP26
SPN1 HSP26
SPT10 HSP26
SPT10 HSP26
SPT20 HSP26
SPT3 HSP26
SPT7 HSP26
SRB5 HSP26
SUA7 HSP26
TOA2 HSP26
TUP1 HSP26
TUP1 HSP26
XBP1 HSP26
ZAP1 HSP26
FHL1 RDH54
FKH2 RDH54
GCN5 RDH54
MED2 RDH54
MED4 RDH54
SPN1 RDH54
SPT10 RDH54
SPT6 RDH54
SPT8 RDH54
SRB5 RDH54
TFC7 RDH54
YAP6 RDH54
ZAP1 RDH54
FHL1 PFF1
FKH1 PFF1
SFP1 PFF1
RAP1 ECM8
RFX1 ECM8
RPD3 ECM8
SPT10 ECM8
YAP5 ECM8
ABF1 SLM4
AFT2 SLM4
BUR6 SLM4
FKH1 SLM4
FKH2 SLM4
HFI1 SLM4
MBP1 SLM4
MED2 SLM4
NDD1 SLM4
REB1 SLM4
SFP1 SLM4
SKN7 SLM4
SKN7 SLM4
SRB5 SLM4
SWI6 SLM4
UME6 SLM4
ABF1 ECM33
AFT2 ECM33
CST6 ECM33
FKH1 ECM33
FKH2 ECM33
GCR1 ECM33
HFI1 ECM33
HSF1 ECM33
MBP1 ECM33
NDD1 ECM33
RAP1 ECM33
SFP1 ECM33
SIN4 ECM33
SKN7 ECM33
SWI5 ECM33
SWI6 ECM33
SFP1 RPG1
TFC7 RPG1
ABF1 SEC18
FKH1 SEC18
YAP5 SEC18
YAP6 SEC18
ADA2 UBC4
AFT1 UBC4
BUR6 UBC4
CBF1 UBC4
GCN4 UBC4
GCN5 UBC4
HSF1 UBC4
MED2 UBC4
NCB2 UBC4
RAP1 UBC4
REB1 UBC4
REB1 UBC4
RGR1 UBC4
SFP1 UBC4
SIN4 UBC4
SPT3 UBC4
SPT6 UBC4
SPT7 UBC4
STE12 UBC4
SUA7 UBC4
TEC1 UBC4
UME6 UBC4
CBF1 TEC1
HFI1 TEC1
PUT3 TEC1
SPT20 TEC1
STE12 TEC1
TEC1 TEC1
YAP6 TEC1
CST6 RPL19A
GCR1 RPL19A
GLN3 RPL19A
HSF1 RPL19A
IFH1 RPL19A
MED2 RPL19A
MED4 RPL19A
RAP1 RPL19A
RAP1 RPL19A
REB1 RPL19A
RFX1 RPL19A
SPT10 RPL19A
SRB5 RPL19A
URE2 RPL19A
XBP1 RPL19A
YAP6 RPL19A
RFX1 MIS1
BUR6 YER159C
CYC8 YBR112C
MED2 YDL005C
MED6 YHR058C
MSN2 YMR037C
NCB2 YDR397C
NHP6A YPR052C
PHO2 YDL106C
RGR1 YLR071C
SKN7 YHR206W
SPT3 YDR392W
SPT6 YGR116W
SPT7 YBR081C
SUA7 YPR086W
UBP8 YMR223W
YAP1 YML007W
MED2 AAC3
MOT3 AAC3
ROX1 AAC3
SFP1 AAC3
WTM2 AAC3
YAP6 AAC3
DAL82 IST2
GCR2 IST2
RFX1 IST2
SPT3 IST2
SRB5 IST2
DAL82 RFC5
GCR2 RFC5
RFX1 RFC5
TFC7 RFC5
YAP5 RFC5
MSN2 POL30
SFP1 POL30
SPT10 POL30
FKH1 NHP6B
GCN5 NHP6B
GCR1 YPL075W
HSF1 YGL073W
SPT10 YJL127C
ACE2 YLR131C
BUR6 YER159C
CIN5 YOR028C
PPR1 YLR014C
RPD3 YNL330C
SPT10 YJL127C
SUA7 YPR086W
TFC7 YOR110W
YAP1 YML007W
MED4 TIM12
REB1 TIM12
ABF1 PHO3
CST6 PHO3
FKH2 PHO3
GCR1 PHO3
HFI1 PHO3
HSF1 PHO3
MOT3 PHO3
PDC2 PHO3
RAP1 PHO3
REB1 PHO3
REB1 PHO3
SFP1 PHO3
SPT20 PHO3
SPT3 PHO3
STP1 PHO3
TFC7 PHO3
THI2 PHO3
XBP1 PHO3
YAP6 PHO3
BAS1 PHO5
CBF1 PHO5
FKH2 PHO5
GCN4 PHO5
GCR1 PHO5
GCR2 PHO5
GZF3 PHO5
HFI1 PHO5
HSF1 PHO5
PHO2 PHO5
RAP1 PHO5
RFX1 PHO5
SFP1 PHO5
SPT10 PHO5
SPT20 PHO5
SPT3 PHO5
YAP6 PHO5
FKH2 PBY1
MSN2 PBY1
STP1 PBY1
MED2 RXT2
REB1 RXT2
REB1 RXT2
SFP1 RXT2
GCR1 YPL075W
REB1 YBR049C
REB1 YBR049C
SFP1 YLR403W
MED4 VPS15
SFP1 VPS15
YAP5 VPS15
SPT10 MMS4
YAP5 MMS4
SFP1 YLR403W
ABF1 FES1
ADA2 FES1
BUR6 FES1
FKH2 FES1
GCN5 FES1
HSF1 FES1
HSF1 FES1
MED2 FES1
NCB2 FES1
REB1 FES1
RGR1 FES1
SPT3 FES1
SPT6 FES1
SPT7 FES1
SRB5 FES1
STP1 FES1
SUA7 FES1
TFC7 FES1
XBP1 FES1
YAP1 FES1
YAP5 FES1
MED2 EXO84
MED6 EXO84
SPT6 EXO84
HSF1 YMC2
UME6 YMC2
BRF1 VID24
CST6 VID24
CYC8 VID24
FHL1 VID24
GCN5 VID24
RAP1 VID24
RAP1 VID24
RFX1 VID24
RGR1 VID24
SFP1 VID24
SFP1 VID24
SPT3 VID24
SUA7 VID24
TUP1 VID24
XBP1 VID24
YAP1 VID24
CST6 SND3
CYC8 SND3
FKH1 SND3
GCR1 SND3
MED6 SND3
NCB2 SND3
RAP1 SND3
RGR1 SND3
SFP1 SND3
XBP1 SND3
ZAP1 SND3
FKH1 IML3
RFX1 IML3
STP1 IML3
TFC7 IML3
YAP1 IML3
YAP5 IML3
FKH1 AIM3
MET32 AIM3
MET4 AIM3
RFX1 AIM3
SFP1 AIM3
ABF1 CMD1
CST6 CMD1
GCN5 CMD1
GCR1 CMD1
PHO2 CMD1
ABF1 ALG1
CST6 ALG1
SFP1 YSA1
SUA7 YSA1
TFC7 YSA1
BUR6 SUS1
TFC7 SUS1
XBP1 SUS1
CYC8 CYC8
MED4 CYC8
PHD1 CYC8
SWI4 CYC8
RAP1 YNL216W
PHD1 RAD16
RPD3 RAD16
SWI4 RAD16
UME6 RAD16
YAP1 RAD16
FKH2 LYS2
GCN4 LYS2
SFP1 LYS2
STP1 LYS2
ACE2 YLR131C
ARO80 YDR421W
CDC73 YLR418C
CST6 YIL036W
MET32 YDR253C
SFP1 YLR403W
SPT10 YJL127C
CST6 TKL2
FHL1 TKL2
MED2 TKL2
MED4 TKL2
MET32 TKL2
RAP1 TKL2
SPT10 TKL2
STE12 TKL2
TEC1 TKL2
ZAP1 TKL2
ZAP1 TKL2
ZAP1 TKL2
CST6 TEF2
FHL1 TEF2
FHL1 TEF2
GCR1 TEF2
HSF1 TEF2
IFH1 TEF2
MED2 TEF2
MET32 TEF2
RAP1 TEF2
REB1 TEF2
RGR1 TEF2
SIN3 TEF2
SIN4 TEF2
SPT6 TEF2
XBP1 TEF2
SFP1 MUD1
TFC7 MUD1
RGR1 CBP6
SIN4 CBP6
SPT10 CBP6
TFC7 CBP6
CST6 GRS1
CYC8 GRS1
GCR1 GRS1
RAP1 GRS1
SFP1 GRS1
SPT10 GRS1
ACE2 MRPL36
CTR9 TFC1
SFP1 TFC1
GCN4 YEL009C
CYC8 PTC4
NHP6A PTC4
SPT6 PTC4
TFC7 PTC4
BUR6 TPS1
CST6 TPS1
GCN5 TPS1
MED2 TPS1
MED4 TPS1
MSN2 TPS1
MSN4 TPS1
NCB2 TPS1
REB1 TPS1
RPD3 TPS1
SKN7 TPS1
SPT3 TPS1
SUA7 TPS1
UME6 TPS1
XBP1 TPS1
YAP1 TPS1
YAP6 TPS1
SFP1 MEO1
FKH1 VMA2
GCR1 VMA2
MED4 VMA2
RFX1 VMA2
RGR1 VMA2
ABF1 OPY1
SPT10 OPY1
UGA3 OPY1
XBP1 OPY1
YAP6 OPY1
REB1 SHE3
REB1 SHE3
SFP1 SHE3
UGA3 SHE3
REB1 CCZ1
REB1 CCZ1
SFP1 CCZ1
UGA3 CCZ1
AFT2 AGP2
FKH1 AGP2
GCN5 AGP2
GLN3 AGP2
MED4 AGP2
RFX1 AGP2
SFP1 AGP2
SUA7 AGP2
CIN5 HSL7
HFI1 HSL7
MED4 HSL7
SFP1 HSL7
SWI4 HSL7
TYE7 HSL7
XBP1 HSL7
YAP1 HSL7
FKH1 CKS1
HFI1 CKS1
MED4 CKS1
TYE7 CKS1
XBP1 CKS1
YAP1 CKS1
YAP6 CKS1
SPT10 MEC1
UME6 MEC1
FKH1 YIL131C
GCN5 YGR252W
SFP1 YLR403W
SFP1 YLR403W
SUA7 YPR086W
CYC8 YBR112C
FKH1 YIL131C
FKH2 YNL068C
HFI1 YPL254W
MED2 YDL005C
TFC7 YOR110W
UME6 YDR207C
AFT1 ATG42
BUR6 ATG42
CYC8 ATG42
FKH1 ATG42
FKH2 ATG42
GCN5 ATG42
HFI1 ATG42
MED2 ATG42
MSN2 ATG42
NHP6A ATG42
SIN3 ATG42
SPT10 ATG42
SPT3 ATG42
SUA7 ATG42
TFC7 ATG42
UME6 ATG42
YAP6 ATG42
REB1 IRA1
RFX1 IRA1
XBP1 IRA1
MSN2 BMT2
SFP1 BMT2
RFX1 MAK5
RPD3 MAK5
SFP1 MAK5
TFC7 MAK5
CST6 SUP45
GCR1 SUP45
INO4 SUP45
REB1 SUP45
SFP1 SUP45
SFP1 SUP45
SPT10 SUP45
SPT20 SUP45
STP1 SUP45
CST6 ADH5
GCN4 ADH5
GCN5 ADH5
HFI1 ADH5
MED4 ADH5
PHO2 ADH5
RAP1 ADH5
SFP1 ADH5
SFP1 ADH5
SIN4 ADH5
SPT20 ADH5
UME6 ADH5
GCR1 MRPS9
STP1 MRPS9
CAD1 RTC2
CAD1 RTC2
GCN4 RTC2
GCN4 RTC2
TFC7 RTC2
RFX1 YSW1
SPN1 YSW1
SPT10 YSW1
SUM1 YSW1
TFC7 YSW1
UME6 YSW1
BUR6 ARA1
SUA7 ARA1
UGA3 ARA1
YAP6 ARA1
GCN5 TBS1
MET32 TBS1
NRG1 TBS1
RGR1 TBS1
YAP5 TBS1
YAP6 TBS1
BUR6 APD1
MET32 APD1
NRG1 APD1
YRR1 APD1
YRR1 APD1
YRR1 APD1
ACE2 SPP381
CDC73 SPP381
FKH1 SPP381
PPR1 SPP381
ABF1 RPB5
CIN5 RPB5
GCN5 RPB5
RFX1 RPB5
SFP1 RPB5
SFP1 RPB5
ABF1 CNS1
RFX1 CNS1
SFP1 CNS1
RPD3 SLI15
SFP1 SLI15
SFP1 SLI15
SIN4 SLI15
SPT10 SLI15
STE12 SLI15
TFC7 SLI15
ACE2 ICS2
BUR6 ICS2
CAD1 ICS2
FKH2 ICS2
HSF1 ICS2
MED2 ICS2
NRG1 ICS2
PHD1 ICS2
RAP1 ICS2
RLM1 ICS2
ROX1 ICS2
SFP1 ICS2
SKN7 ICS2
STE12 ICS2
SUA7 ICS2
SWI5 ICS2
ACE2 AMN1
ACE2 AMN1
CIN5 AMN1
CST6 AMN1
FKH2 AMN1
GCR1 AMN1
HAP4 AMN1
HFI1 AMN1
HSF1 AMN1
NRG1 AMN1
PHD1 AMN1
RLM1 AMN1
ROX1 AMN1
SIN4 AMN1
SKN7 AMN1
SPT20 AMN1
SPT3 AMN1
STE12 AMN1
SWI5 AMN1
TUP1 AMN1
ACE2 IFA38
FKH1 IFA38
SPT2 IFA38
STP1 IFA38
TFC7 IFA38
MED4 CDC28
SFP1 CDC28
NCB2 CSH1
SUA7 CSH1
SWI4 CSH1
TUP1 CSH1
XBP1 CSH1
CST6 TOS1
GCN5 TOS1
GCR1 TOS1
HSF1 TOS1
PHD1 TOS1
RAP1 TOS1
RFX1 TOS1
SFP1 TOS1
SIN4 TOS1
SPT20 TOS1
SWI4 TOS1
GCN5 YSY6
PHD1 YSY6
PIP2 YSY6
SWI4 YSY6
FKH1 EXO5
LEU3 EXO5
MED4 EXO5
PHD1 EXO5
REB1 EXO5
SWI4 EXO5
FKH1 ARL1
REB1 ARL1
REB1 ARL1
REB1 UBS1
REB1 UBS1
INO2 TYR1
YAP6 TYR1
CST6 POP7
MED2 POP7
MSN2 POP7
MSN4 POP7
SFP1 POP7
STP1 POP7
TFC7 POP7
CST6 PEX32
MSN2 PEX32
MSN4 PEX32
STP1 PEX32
BUR6 SSE2
CAD1 SSE2
GCR1 SSE2
HFI1 SSE2
HSF1 SSE2
HSF1 SSE2
RGR1 SSE2
SFP1 SSE2
SUA7 SSE2
SWI4 SSE2
YAP1 SSE2
REB1 NPL4
REB1 NPL4
SFP1 NPL4
REB1 SEC66
REB1 SEC66
SFP1 SEC66
SUA7 SEC66
YAP6 SEC66
FKH1 SMY2
GCN5 SMY2
SPT10 SMY2
UGA3 SMY2
FKH1 UMP1
MED4 UMP1
REB1 UMP1
SRB5 UMP1
XBP1 UMP1
SPT10 YJL127C
ADA2 SWD3
FKH1 SWD3
MED2 SWD3
REB1 SWD3
SFP1 SWD3
UME6 SWD3
XBP1 SWD3
GCN5 ECM31
STP1 ECM31
YAP6 ECM31
AFT1 EHT1
BUR6 EHT1
CYC8 EHT1
HFI1 EHT1
OPI1 EHT1
SFP1 EHT1
SPT20 EHT1
TUP1 EHT1
GCN5 FZO1
GCR2 FZO1
MED6 FZO1
REB1 FZO1
RGR1 FZO1
SUM1 FZO1
UGA3 FZO1
XBP1 FZO1
YAP5 FZO1
REB1 DTR1
SUM1 DTR1
SUM1 DTR1
TFC7 DTR1
CST6 RPS6B
FHL1 RPS6B
HSF1 RPS6B
IFH1 RPS6B
RAP1 RPS6B
RAP1 RPS6B
RSF2 RPS6B
SFP1 RPS6B
SPT10 RPS6B
XBP1 RPS6B
YAP1 RPS6B
YAP6 RPS6B
RAP1 SMP1
RIM101 SMP1
SPT10 SMP1
XBP1 SMP1
GCN5 YGR252W
NCB2 YDR397C
REB1 YBR049C
RGR1 YLR071C
SPT3 YDR392W
SPT6 YGR116W
UME6 YDR207C
XBP1 YIL101C
YAP6 YDR259C
BUR6 YPC1
CYC8 YPC1
MED2 YPC1
REB1 YPC1
RGR1 YPC1
SPT10 YPC1
UME6 YPC1
XBP1 YPC1
SPT10 YJL127C
UME6 YDR207C
UME6 YDR207C
UME6 YDR207C
SPT10 MBA1
SPT10 PCH2
UME6 PCH2
UME6 PCH2
YAP5 PCH2
BUR6 GDT1
CDC73 GDT1
CST6 GDT1
GCR1 GDT1
HFI1 GDT1
HSF1 GDT1
RAP1 GDT1
SFP1 GDT1
SPT20 GDT1
XBP1 GDT1
YAP1 GDT1
FHL1 NTC20
FHL1 NTC20
RAP1 NTC20
RAP1 NTC20
SFP1 NTC20
SFP1 NTC20
YAP1 NTC20
CST6 RPS9B
FHL1 RPS9B
GCR1 RPS9B
HFI1 RPS9B
HSF1 RPS9B
IFH1 RPS9B
PHO2 RPS9B
RAP1 RPS9B
RAP1 RPS9B
RAP1 RPS9B
SFP1 RPS9B
SFP1 RPS9B
SPT10 RPS9B
SPT20 RPS9B
YAP1 RPS9B
CIN5 RPL21A
CST6 RPL21A
FHL1 RPL21A
GCR1 RPL21A
HFI1 RPL21A
HSF1 RPL21A
IFH1 RPL21A
MED2 RPL21A
RAP1 RPL21A
RFX1 RPL21A
SFP1 RPL21A
SIN3 RPL21A
SPT10 RPL21A
SPT20 RPL21A
UME6 RPL21A
YAP6 RPL21A
GCN5 RIM2
FKH1 AIM4
LEU3 AIM4
SPT10 AIM4
GCN5 MSI1
SFP1 MSI1
YAP6 MSI1
CST6 PGI1
GCR1 PGI1
GCR1 PGI1
GCR2 PGI1
RAP1 PGI1
RAP1 PGI1
RGR1 PGI1
SFP1 PGI1
SIN4 PGI1
SPT2 PGI1
SPT20 PGI1
SPT3 PGI1
STP1 PGI1
SWI5 PGI1
BUR6 YER159C
FHL1 YPR104C
FKH2 YNL068C
GCR1 YPL075W
MED2 YDL005C
RGR1 YLR071C
SPT3 YDR392W
STP1 YDR463W
UME6 YDR207C
FHL1 YPR104C
GCN5 YGR252W
MED4 YOR174W
RGR1 YLR071C
TFC7 YOR110W
UME6 YDR207C
YAP6 YDR259C
MED2 TAF5
RPD3 TAF5
YAP6 TAF5
GCN5 KTR4
SFP1 KTR4
STP1 KTR4
